Calculation1,School,City,County/State/ Territory,Count,All,Female,Male,Unknown
LOS ANGELES LEADERSHIP ACAD HS51660,LOS ANGELES LEADERSHIP ACAD HS,Los Angeles,Los Angeles,App,24,14,10,
LOS ANGELES LEADERSHIP ACAD HS51660,LOS ANGELES LEADERSHIP ACAD HS,Los Angeles,Los Angeles,Adm,13,8,5,
LOS ANGELES LEADERSHIP ACAD HS51660,LOS ANGELES LEADERSHIP ACAD HS,Los Angeles,Los Angeles,Enr,8,5,3,
LOS ANGELES SCH GLOBAL STUDIES54057,LOS ANGELES SCH GLOBAL STUDIES,Los Angeles,Los Angeles,App,13,12,,
LOS ANGELES SCH GLOBAL STUDIES54057,LOS ANGELES SCH GLOBAL STUDIES,Los Angeles,Los Angeles,Adm,7,7,,
LOS ANGELES SCH GLOBAL STUDIES54057,LOS ANGELES SCH GLOBAL STUDIES,Los Angeles,Los Angeles,Enr,5,5,,
LOS ANGELES SENIOR HIGH SCHOOL51680,LOS ANGELES SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,App,72,51,21,
LOS ANGELES SENIOR HIGH SCHOOL51680,LOS ANGELES SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,Adm,44,30,14,
LOS ANGELES SENIOR HIGH SCHOOL51680,LOS ANGELES SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,Enr,9,6,3,
LOS BANOS HIGH SCHOOL51845,LOS BANOS HIGH SCHOOL,Los Banos,Merced,App,24,10,14,
LOS BANOS HIGH SCHOOL51845,LOS BANOS HIGH SCHOOL,Los Banos,Merced,Adm,21,8,13,
LOS BANOS HIGH SCHOOL51845,LOS BANOS HIGH SCHOOL,Los Banos,Merced,Enr,10,4,6,
LOS GATOS HIGH SCHOOL51855,LOS GATOS HIGH SCHOOL,Los Gatos,Santa Clara,App,262,138,123,
LOS GATOS HIGH SCHOOL51855,LOS GATOS HIGH SCHOOL,Los Gatos,Santa Clara,Adm,183,108,74,
LOS GATOS HIGH SCHOOL51855,LOS GATOS HIGH SCHOOL,Los Gatos,Santa Clara,Enr,92,57,34,
LOS MOLINOS HIGH SCHOOL51860,LOS MOLINOS HIGH SCHOOL,Los Molinos,Tehama,Adm,3,,,
LOS OSOS HIGH SCHOOL52987,LOS OSOS HIGH SCHOOL,Rancho Cucamonga,San Bernardino,App,231,127,104,
LOS OSOS HIGH SCHOOL52987,LOS OSOS HIGH SCHOOL,Rancho Cucamonga,San Bernardino,Adm,171,100,71,
LOS OSOS HIGH SCHOOL52987,LOS OSOS HIGH SCHOOL,Rancho Cucamonga,San Bernardino,Enr,108,59,49,
LOWELL HIGH SCHOOL52970,LOWELL HIGH SCHOOL,San Francisco,San Francisco,App,573,333,236,
LOWELL HIGH SCHOOL52970,LOWELL HIGH SCHOOL,San Francisco,San Francisco,Adm,473,275,195,3
LOWELL HIGH SCHOOL52970,LOWELL HIGH SCHOOL,San Francisco,San Francisco,Enr,304,169,133,
LOWER LAKE HIGH SCHOOL51870,LOWER LAKE HIGH SCHOOL,Lower Lake,Lake,App,21,15,6,
LOWER LAKE HIGH SCHOOL51870,LOWER LAKE HIGH SCHOOL,Lower Lake,Lake,Adm,16,12,4,
LOWER LAKE HIGH SCHOOL51870,LOWER LAKE HIGH SCHOOL,Lower Lake,Lake,Enr,12,8,4,
LPS OAKLAND R&D CAMPUS54704,LPS OAKLAND R&D CAMPUS,Oakland,Alameda,App,27,14,13,
LPS OAKLAND R&D CAMPUS54704,LPS OAKLAND R&D CAMPUS,Oakland,Alameda,Adm,23,11,12,
LPS OAKLAND R&D CAMPUS54704,LPS OAKLAND R&D CAMPUS,Oakland,Alameda,Enr,17,8,9,
LUIS VALDEZ LEADERSHIP ACADEMY54818,LUIS VALDEZ LEADERSHIP ACADEMY,San Jose,Santa Clara,App,32,19,13,
LUIS VALDEZ LEADERSHIP ACADEMY54818,LUIS VALDEZ LEADERSHIP ACADEMY,San Jose,Santa Clara,Adm,26,15,11,
LUIS VALDEZ LEADERSHIP ACADEMY54818,LUIS VALDEZ LEADERSHIP ACADEMY,San Jose,Santa Clara,Enr,9,5,4,
LUTHER BURBANK HIGH SCHOOL52719,LUTHER BURBANK HIGH SCHOOL,Sacramento,Sacramento,App,67,47,20,
LUTHER BURBANK HIGH SCHOOL52719,LUTHER BURBANK HIGH SCHOOL,Sacramento,Sacramento,Adm,48,31,17,
LUTHER BURBANK HIGH SCHOOL52719,LUTHER BURBANK HIGH SCHOOL,Sacramento,Sacramento,Enr,12,11,,
LYNBROOK HIGH SCHOOL53463,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,App,362,193,168,
LYNBROOK HIGH SCHOOL53463,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,Adm,308,161,147,
LYNBROOK HIGH SCHOOL53463,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,Enr,125,60,65,
LYNWOOD HIGH SCHOOL51885,LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,App,137,87,50,
LYNWOOD HIGH SCHOOL51885,LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,Adm,88,57,31,
LYNWOOD HIGH SCHOOL51885,LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,Enr,20,13,7,
MADERA HIGH SCHOOL51890,MADERA HIGH SCHOOL,Madera,Madera,App,50,30,20,
MADERA HIGH SCHOOL51890,MADERA HIGH SCHOOL,Madera,Madera,Adm,41,27,14,
MADERA HIGH SCHOOL51890,MADERA HIGH SCHOOL,Madera,Madera,Enr,18,15,3,
MADERA SOUTH HIGH SCHOOL51874,MADERA SOUTH HIGH SCHOOL,Madera,Madera,App,87,64,23,
MADERA SOUTH HIGH SCHOOL51874,MADERA SOUTH HIGH SCHOOL,Madera,Madera,Adm,65,49,16,
MADERA SOUTH HIGH SCHOOL51874,MADERA SOUTH HIGH SCHOOL,Madera,Madera,Enr,25,20,5,
MADISON PARK ACADEMY54768,MADISON PARK ACADEMY,Oakland,Alameda,App,16,14,,
MADISON PARK ACADEMY54768,MADISON PARK ACADEMY,Oakland,Alameda,Adm,11,9,,
MADISON PARK ACADEMY54768,MADISON PARK ACADEMY,Oakland,Alameda,Enr,6,6,,
MAGNOLIA HIGH SCHOOL50083,MAGNOLIA HIGH SCHOOL,Anaheim,Orange,App,38,23,15,
MAGNOLIA HIGH SCHOOL50083,MAGNOLIA HIGH SCHOOL,Anaheim,Orange,Adm,28,16,12,
MAGNOLIA HIGH SCHOOL50083,MAGNOLIA HIGH SCHOOL,Anaheim,Orange,Enr,16,9,7,
MAGNOLIA SCI ACADEMY-SANTA ANA54474,MAGNOLIA SCI ACADEMY-SANTA ANA,Santa Ana,Orange,App,7,,,
MAGNOLIA SCI ACADEMY-SANTA ANA54474,MAGNOLIA SCI ACADEMY-SANTA ANA,Santa Ana,Orange,Adm,4,3,,
MAGNOLIA SCI ACADEMY-SANTA ANA54474,MAGNOLIA SCI ACADEMY-SANTA ANA,Santa Ana,Orange,Enr,3,,,
MAGNOLIA SCIENCE ACADEMY 254475,MAGNOLIA SCIENCE ACADEMY 2,Van Nuys,Los Angeles,App,5,,,
MAGNOLIA SCIENCE ACADEMY 254475,MAGNOLIA SCIENCE ACADEMY 2,Van Nuys,Los Angeles,Adm,5,,3,
MAGNOLIA SCIENCE ACADEMY 254475,MAGNOLIA SCIENCE ACADEMY 2,Van Nuys,Los Angeles,Enr,3,,,
MAGNOLIA SCIENCE ACADEMY 354510,MAGNOLIA SCIENCE ACADEMY 3,Carson,Los Angeles,App,20,11,9,
MAGNOLIA SCIENCE ACADEMY 354510,MAGNOLIA SCIENCE ACADEMY 3,Carson,Los Angeles,Adm,13,7,6,
MAGNOLIA SCIENCE ACADEMY 354510,MAGNOLIA SCIENCE ACADEMY 3,Carson,Los Angeles,Enr,3,,,
MAGNOLIA SCIENCE ACADEMY53014,MAGNOLIA SCIENCE ACADEMY,Reseda,Los Angeles,App,27,17,10,
MAGNOLIA SCIENCE ACADEMY53014,MAGNOLIA SCIENCE ACADEMY,Reseda,Los Angeles,Adm,17,11,6,
MAGNOLIA SCIENCE ACADEMY53014,MAGNOLIA SCIENCE ACADEMY,Reseda,Los Angeles,Enr,3,,,
MAKING WAVES ACADEMY54553,MAKING WAVES ACADEMY,Richmond,Contra Costa,App,66,40,26,
MAKING WAVES ACADEMY54553,MAKING WAVES ACADEMY,Richmond,Contra Costa,Adm,58,36,22,
MAKING WAVES ACADEMY54553,MAKING WAVES ACADEMY,Richmond,Contra Costa,Enr,33,18,15,
MALIBU HIGH SCHOOL51896,MALIBU HIGH SCHOOL,Malibu,Los Angeles,App,53,30,22,
MALIBU HIGH SCHOOL51896,MALIBU HIGH SCHOOL,Malibu,Los Angeles,Adm,42,22,19,
MALIBU HIGH SCHOOL51896,MALIBU HIGH SCHOOL,Malibu,Los Angeles,Enr,20,9,10,
MAMMOTH HIGH SCHOOL51892,MAMMOTH HIGH SCHOOL,Mammoth Lakes,Mono,App,10,9,,
MAMMOTH HIGH SCHOOL51892,MAMMOTH HIGH SCHOOL,Mammoth Lakes,Mono,Adm,9,8,,
MAMMOTH HIGH SCHOOL51892,MAMMOTH HIGH SCHOOL,Mammoth Lakes,Mono,Enr,4,4,,
MANTECA HIGH SCHOOL51900,MANTECA HIGH SCHOOL,Manteca,San Joaquin,App,35,26,9,
MANTECA HIGH SCHOOL51900,MANTECA HIGH SCHOOL,Manteca,San Joaquin,Adm,33,25,8,
MANTECA HIGH SCHOOL51900,MANTECA HIGH SCHOOL,Manteca,San Joaquin,Enr,20,17,3,
MANUAL ARTS SENIOR HIGH SCHOOL51700,MANUAL ARTS SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,App,76,57,18,
MANUAL ARTS SENIOR HIGH SCHOOL51700,MANUAL ARTS SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,Adm,53,42,11,
MANUAL ARTS SENIOR HIGH SCHOOL51700,MANUAL ARTS SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,Enr,25,21,4,
MAR VISTA HIGH SCHOOL51242,MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,App,54,34,20,
MAR VISTA HIGH SCHOOL51242,MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,Adm,40,26,14,
MAR VISTA HIGH SCHOOL51242,MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,Enr,15,12,3,
MARCO ANTONIO FIREBAUGH HS52039,MARCO ANTONIO FIREBAUGH HS,Lynwood,Los Angeles,App,102,78,24,
MARCO ANTONIO FIREBAUGH HS52039,MARCO ANTONIO FIREBAUGH HS,Lynwood,Los Angeles,Adm,67,56,11,
MARCO ANTONIO FIREBAUGH HS52039,MARCO ANTONIO FIREBAUGH HS,Lynwood,Los Angeles,Enr,23,21,,
MARIA CARRILLO HIGH SCHOOL53386,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,App,94,53,41,
MARIA CARRILLO HIGH SCHOOL53386,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,Adm,65,37,28,
MARIA CARRILLO HIGH SCHOOL53386,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,Enr,41,21,20,
MARINA HIGH SCHOOL51221,MARINA HIGH SCHOOL,Huntington Beach,Orange,App,112,61,51,
MARINA HIGH SCHOOL51221,MARINA HIGH SCHOOL,Huntington Beach,Orange,Adm,74,43,31,
MARINA HIGH SCHOOL51221,MARINA HIGH SCHOOL,Huntington Beach,Orange,Enr,40,27,13,
MARINA HIGH SCHOOL51938,MARINA HIGH SCHOOL,Marina,Monterey,App,17,10,7,
MARINA HIGH SCHOOL51938,MARINA HIGH SCHOOL,Marina,Monterey,Adm,10,6,4,
MARINA HIGH SCHOOL51938,MARINA HIGH SCHOOL,Marina,Monterey,Enr,5,4,,
MARIPOSA COUNTY HIGH SCHOOL51910,MARIPOSA COUNTY HIGH SCHOOL,Mariposa,Mariposa,App,16,5,11,
MARIPOSA COUNTY HIGH SCHOOL51910,MARIPOSA COUNTY HIGH SCHOOL,Mariposa,Mariposa,Adm,15,5,10,
MARIPOSA COUNTY HIGH SCHOOL51910,MARIPOSA COUNTY HIGH SCHOOL,Mariposa,Mariposa,Enr,8,,6,
MARK KEPPEL HIGH SCHOOL50055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,App,215,120,95,
MARK KEPPEL HIGH SCHOOL50055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,Adm,174,94,80,
MARK KEPPEL HIGH SCHOOL50055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,Enr,113,61,52,
MARTIN LUTHER KING HIGH SCHOOL52567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,App,156,93,63,
MARTIN LUTHER KING HIGH SCHOOL52567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,Adm,118,72,46,
MARTIN LUTHER KING HIGH SCHOOL52567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,Enr,78,48,30,
MARYSVILLE CHARTER ACAD ARTS52409,MARYSVILLE CHARTER ACAD ARTS,Marysville,Yuba,App,14,11,,
MARYSVILLE CHARTER ACAD ARTS52409,MARYSVILLE CHARTER ACAD ARTS,Marysville,Yuba,Adm,11,9,,
MARYSVILLE CHARTER ACAD ARTS52409,MARYSVILLE CHARTER ACAD ARTS,Marysville,Yuba,Enr,5,5,,
MARYSVILLE HIGH SCHOOL51925,MARYSVILLE HIGH SCHOOL,Marysville,Yuba,App,18,10,8,
MARYSVILLE HIGH SCHOOL51925,MARYSVILLE HIGH SCHOOL,Marysville,Yuba,Adm,9,3,6,
MARYSVILLE HIGH SCHOOL51925,MARYSVILLE HIGH SCHOOL,Marysville,Yuba,Enr,4,,,
MATH AND SCIENCE COLLEGE PREP54767,MATH AND SCIENCE COLLEGE PREP,Los Angeles,Los Angeles,App,58,33,25,
MATH AND SCIENCE COLLEGE PREP54767,MATH AND SCIENCE COLLEGE PREP,Los Angeles,Los Angeles,Adm,47,28,19,
MATH AND SCIENCE COLLEGE PREP54767,MATH AND SCIENCE COLLEGE PREP,Los Angeles,Los Angeles,Enr,13,8,5,
MATH SCI TECH MAGNT ACD AT RHS54436,MATH SCI TECH MAGNT ACD AT RHS,Los Angeles,Los Angeles,App,61,39,22,
MATH SCI TECH MAGNT ACD AT RHS54436,MATH SCI TECH MAGNT ACD AT RHS,Los Angeles,Los Angeles,Adm,46,31,15,
MATH SCI TECH MAGNT ACD AT RHS54436,MATH SCI TECH MAGNT ACD AT RHS,Los Angeles,Los Angeles,Enr,16,11,5,
MAYFAIR HIGH SCHOOL51348,MAYFAIR HIGH SCHOOL,Lakewood,Los Angeles,App,66,42,24,
MAYFAIR HIGH SCHOOL51348,MAYFAIR HIGH SCHOOL,Lakewood,Los Angeles,Adm,40,29,11,
MAYFAIR HIGH SCHOOL51348,MAYFAIR HIGH SCHOOL,Lakewood,Los Angeles,Enr,22,14,8,
MAYWOOD ACADEMY HIGH SCHOOL53998,MAYWOOD ACADEMY HIGH SCHOOL,Maywood,Los Angeles,App,34,27,7,
MAYWOOD ACADEMY HIGH SCHOOL53998,MAYWOOD ACADEMY HIGH SCHOOL,Maywood,Los Angeles,Adm,25,21,4,
MAYWOOD ACADEMY HIGH SCHOOL53998,MAYWOOD ACADEMY HIGH SCHOOL,Maywood,Los Angeles,Enr,9,7,,
MAYWOOD CTR ENRICHED STUDIES50551,MAYWOOD CTR ENRICHED STUDIES,Maywood,Los Angeles,App,25,13,12,
MAYWOOD CTR ENRICHED STUDIES50551,MAYWOOD CTR ENRICHED STUDIES,Maywood,Los Angeles,Adm,12,7,5,
MCCLYMONDS HIGH SCHOOL52220,MCCLYMONDS HIGH SCHOOL,Oakland,Alameda,App,21,12,9,
MCCLYMONDS HIGH SCHOOL52220,MCCLYMONDS HIGH SCHOOL,Oakland,Alameda,Adm,12,8,4,
MCCLYMONDS HIGH SCHOOL52220,MCCLYMONDS HIGH SCHOOL,Oakland,Alameda,Enr,4,,,
MCFARLAND HIGH SCHOOL51945,MCFARLAND HIGH SCHOOL,Mcfarland,Kern,App,38,26,12,
MCFARLAND HIGH SCHOOL51945,MCFARLAND HIGH SCHOOL,Mcfarland,Kern,Adm,27,18,9,
MCFARLAND HIGH SCHOOL51945,MCFARLAND HIGH SCHOOL,Mcfarland,Kern,Enr,14,8,6,
MCKINLEYVILLE HIGH SCHOOL51948,MCKINLEYVILLE HIGH SCHOOL,Mckinleyville,Humboldt,App,7,,,
MCKINLEYVILLE HIGH SCHOOL51948,MCKINLEYVILLE HIGH SCHOOL,Mckinleyville,Humboldt,Adm,6,3,3,
MCKINLEYVILLE HIGH SCHOOL51948,MCKINLEYVILLE HIGH SCHOOL,Mckinleyville,Humboldt,Enr,3,,,
MCLANE HIGH SCHOOL50977,MCLANE HIGH SCHOOL,Fresno,Fresno,App,24,18,6,
MCLANE HIGH SCHOOL50977,MCLANE HIGH SCHOOL,Fresno,Fresno,Adm,18,15,3,
MCLANE HIGH SCHOOL50977,MCLANE HIGH SCHOOL,Fresno,Fresno,Enr,4,3,,
MENDOTA HIGH SCHOOL51952,MENDOTA HIGH SCHOOL,Mendota,Fresno,App,31,20,11,
MENDOTA HIGH SCHOOL51952,MENDOTA HIGH SCHOOL,Mendota,Fresno,Adm,26,17,9,
MENDOTA HIGH SCHOOL51952,MENDOTA HIGH SCHOOL,Mendota,Fresno,Enr,12,8,4,
MENLO ATHERTON HIGH SCHOOL50170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,App,211,110,99,
MENLO ATHERTON HIGH SCHOOL50170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Adm,159,85,73,
MENLO ATHERTON HIGH SCHOOL50170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Enr,66,35,30,
MERCED HIGH SCHOOL51963,MERCED HIGH SCHOOL,Merced,Merced,App,39,23,16,
MERCED HIGH SCHOOL51963,MERCED HIGH SCHOOL,Merced,Merced,Adm,31,18,13,
MERCED HIGH SCHOOL51963,MERCED HIGH SCHOOL,Merced,Merced,Enr,14,9,5,
MERRILL F WEST HIGH SCHOOL53532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,App,75,48,27,
MERRILL F WEST HIGH SCHOOL53532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,Adm,58,36,22,
MERRILL F WEST HIGH SCHOOL53532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,Enr,31,15,16,
MERVYN M DYMALLY HIGH SCHOOL54627,MERVYN M DYMALLY HIGH SCHOOL,Los Angeles,Los Angeles,App,16,12,,
MERVYN M DYMALLY HIGH SCHOOL54627,MERVYN M DYMALLY HIGH SCHOOL,Los Angeles,Los Angeles,Adm,9,7,,
MESA VERDE HIGH SCHOOL50587,MESA VERDE HIGH SCHOOL,Citrus Heights,Sacramento,App,18,13,5,
MESA VERDE HIGH SCHOOL50587,MESA VERDE HIGH SCHOOL,Citrus Heights,Sacramento,Adm,12,8,4,
MESA VERDE HIGH SCHOOL50587,MESA VERDE HIGH SCHOOL,Citrus Heights,Sacramento,Enr,4,4,,
MET SACRAMENTO HIGH SCHOOL53916,MET SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,App,5,5,,
MET SACRAMENTO HIGH SCHOOL53916,MET SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,Adm,4,4,,
MET SACRAMENTO HIGH SCHOOL53916,MET SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,Enr,3,3,,
METWEST HIGH SCHOOL53009,METWEST HIGH SCHOOL,Oakland,Alameda,App,10,6,,
METWEST HIGH SCHOOL53009,METWEST HIGH SCHOOL,Oakland,Alameda,Adm,7,4,3,
MIDDLE COLLEGE HIGH SCHOOL51722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,App,38,28,10,
MIDDLE COLLEGE HIGH SCHOOL51722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,Adm,28,21,7,
MIDDLE COLLEGE HIGH SCHOOL51722,MIDDLE COLLEGE HIGH SCHOOL,Los Angeles,Los Angeles,Enr,9,8,,
MIDDLE COLLEGE HIGH SCHOOL52949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,App,53,25,28,
MIDDLE COLLEGE HIGH SCHOOL52949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,Adm,33,16,17,
MIDDLE COLLEGE HIGH SCHOOL52949,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,Enr,16,7,9,
MIDDLE COLLEGE HIGH SCHOOL53204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,App,41,27,14,
MIDDLE COLLEGE HIGH SCHOOL53204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,Adm,30,22,8,
MIDDLE COLLEGE HIGH SCHOOL53204,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,Enr,18,12,6,
MIDDLE COLLEGE HIGH SCHOOL53258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,App,56,30,26,
MIDDLE COLLEGE HIGH SCHOOL53258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,Adm,42,25,17,
MIDDLE COLLEGE HIGH SCHOOL53258,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,Enr,19,12,7,
MIDDLE COLLEGE HIGH SCHOOL53599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,App,49,32,17,
MIDDLE COLLEGE HIGH SCHOOL53599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,Adm,44,29,15,
MIDDLE COLLEGE HIGH SCHOOL53599,MIDDLE COLLEGE HIGH SCHOOL,Stockton,San Joaquin,Enr,25,18,7,
MIDDLETOWN HIGH SCHOOL51970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,App,11,8,,
MIDDLETOWN HIGH SCHOOL51970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,Adm,8,7,,
MIDDLETOWN HIGH SCHOOL51970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,Enr,3,3,,
MILLENNIUM HIGH SCHOOL54020,MILLENNIUM HIGH SCHOOL,Tracy,San Joaquin,App,22,10,12,
MILLENNIUM HIGH SCHOOL54020,MILLENNIUM HIGH SCHOOL,Tracy,San Joaquin,Adm,18,8,10,
MILLENNIUM HIGH SCHOOL54020,MILLENNIUM HIGH SCHOOL,Tracy,San Joaquin,Enr,6,,4,
MILLS HIGH SCHOOL51972,MILLS HIGH SCHOOL,Millbrae,San Mateo,App,144,71,73,
MILLS HIGH SCHOOL51972,MILLS HIGH SCHOOL,Millbrae,San Mateo,Adm,117,56,61,
MILLS HIGH SCHOOL51972,MILLS HIGH SCHOOL,Millbrae,San Mateo,Enr,70,37,33,
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,App,271,149,119,
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,Adm,212,118,92,
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,Enr,124,75,49,
MINARETS HIGH SCHOOL54413,MINARETS HIGH SCHOOL,Oneals,Madera,App,6,5,,
MINARETS HIGH SCHOOL54413,MINARETS HIGH SCHOOL,Oneals,Madera,Adm,4,4,,
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,App,358,192,166,
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,Adm,240,138,102,
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,Enr,110,64,46,
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,App,132,75,57,
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Adm,107,64,43,
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Enr,49,29,20,
MIRA MESA HIGH SCHOOL52858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,App,157,76,81,
MIRA MESA HIGH SCHOOL52858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,Adm,106,54,52,
MIRA MESA HIGH SCHOOL52858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,Enr,52,29,23,
MIRA MONTE HIGH SCHOOL54317,MIRA MONTE HIGH SCHOOL,Bakersfield,Kern,App,45,30,15,
MIRA MONTE HIGH SCHOOL54317,MIRA MONTE HIGH SCHOOL,Bakersfield,Kern,Adm,34,22,12,
MIRA MONTE HIGH SCHOOL54317,MIRA MONTE HIGH SCHOOL,Bakersfield,Kern,Enr,6,4,,
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,App,172,97,74,
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Adm,127,69,57,
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Enr,59,32,26,
MISSION BAY HIGH52860,MISSION BAY HIGH,San Diego,San Diego,App,101,67,34,
MISSION BAY HIGH52860,MISSION BAY HIGH,San Diego,San Diego,Adm,74,54,20,
MISSION BAY HIGH52860,MISSION BAY HIGH,San Diego,San Diego,Enr,33,25,8,
MISSION EARLY COLLEGE HIGH SCH50358,MISSION EARLY COLLEGE HIGH SCH,Santa Clara,Santa Clara,App,17,11,6,
MISSION EARLY COLLEGE HIGH SCH50358,MISSION EARLY COLLEGE HIGH SCH,Santa Clara,Santa Clara,Adm,13,8,5,
MISSION EARLY COLLEGE HIGH SCH50358,MISSION EARLY COLLEGE HIGH SCH,Santa Clara,Santa Clara,Enr,8,5,3,
MISSION HILLS HIGH SCHOOL53868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,App,162,107,55,
MISSION HILLS HIGH SCHOOL53868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,Adm,119,83,36,
MISSION HILLS HIGH SCHOOL53868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,Enr,63,44,19,
MISSION OAK HIGH SCHOOL54248,MISSION OAK HIGH SCHOOL,Tulare,Tulare,App,44,33,11,
MISSION OAK HIGH SCHOOL54248,MISSION OAK HIGH SCHOOL,Tulare,Tulare,Adm,31,23,8,
MISSION OAK HIGH SCHOOL54248,MISSION OAK HIGH SCHOOL,Tulare,Tulare,Enr,7,5,,
MISSION SAN JOSE HIGH SCHOOL50970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,App,410,200,210,
MISSION SAN JOSE HIGH SCHOOL50970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,Adm,368,184,184,
MISSION SAN JOSE HIGH SCHOOL50970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,Enr,181,93,88,
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,App,94,53,41,
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,Adm,68,43,25,
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,Enr,40,27,13,
MISSION VIEJO HIGH SCHOOL51981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,App,119,58,61,
MISSION VIEJO HIGH SCHOOL51981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,Adm,67,31,36,
